grid_ordinal,batch_id,method,e,bh,trw,k,w,m,entry_fill_mode,entry_execution_policy,entry_slippage,speed_window_bars,baseline_sampling_policy,combo_id,strategy_id,exit_mode,speed_exit_enabled,rebound_exit_enabled,train_trade_count,train_return,train_return_excluding_gap_spanning_trades,train_avg_trade,train_max_drawdown,gap_spanning_trade_count,high_single_bar_share_ge_0p8_count,signal_single_bar_share_median,signal_single_bar_share_p95,synthetic_signal_trade_count,segment_end_exit_count,rebound_exit_count,speed_exit_count,scenario_1_qualified,scenario_2_qualified,scenario_3_qualified,qualified_scenario_count,scenario_schema_id,scenario_selection_mode,train_max_drawdown_abs,source_campaign_id,source_stage_id,source_stage_root,source_plan_fingerprint,source_stage_key,scenario_3_qualified_segment_count,scenario_3_failed_segment_ids,train_cost_adjusted_return,train_cost_adjusted_avg_trade,train_cost_adjusted_max_drawdown,train_cost_adjusted_max_drawdown_abs,round_trip_cost_bps,estimated_total_commission_quote,estimated_total_slippage_quote,estimated_total_cost_quote,cost_quote_currency,cost_model_id,estimated_total_commission_krw,estimated_total_slippage_krw,estimated_total_cost_krw,waited_entry_count,maximum_entry_wait_bars,holding_bar_distance_median,holding_bar_distance_p95,scenario_3_cost_adjusted_return_rank,scenario_3_gross_return_rank,scenario_3_total_return_rank,scenario_3_diagnostic_rank,e_family,bh_family
53,batch_00007,rolling_tr_sum,88,612,24,1.6,16,2.0,calculated_threshold,wait_next_real_trade,0.0,308,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s308_rx1_e88_bh612_trw24_k1p6_w16_m2_e8671325fb,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,23,0.301237413623904,0.1423863311488225,0.0117429065227603,-0.0286171639596597,5,1,0.1923076923076912,0.485179153094419,11,0,9,14,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0286171639596597,v4_4_positive_entry_signal_repair_20260805,continuation_round_15_dual_purpose_broad_and_single_axis_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_15_dual_purpose_broad_and_single_axis_all_window,9b49f80e28972524a859332a57b35a5912a9302ede9ada7770a045f8e3d40920,v4_4_positive_entry_signal_repair_20260805::continuation_round_15_dual_purpose_broad_and_single_axis_all_window,0,market_01|market_02|market_03,0.2907170654737117,0.0113860401633133,-0.0307053288576424,0.0307053288576424,3.568663594470046,199644.6,254541.0,454185.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,199644.6,254541.0,454185.6,0,0,469.0,2139.599999999999,,,,10688.0,,
1928,batch_00161,rolling_tr_sum,310,240,20,1.1,6,4.5,calculated_threshold,wait_next_real_trade,0.0,330,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s330_rx1_e310_bh240_trw20_k1p1_w6_m4p5_075e5642b8,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,90,0.6032985896161507,0.0873630481580025,0.0054496458069241,-0.1034274099790335,26,2,0.1820842751985139,0.4781495154591676,55,0,26,64,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1034274099790335,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.5528648853599132,0.0050927794474771,-0.1082871705979166,0.1082871705979166,3.568663594470046,781218.0000000001,996030.0,1777248.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,781218.0000000001,996030.0,1777248.0,1,2,541.0,1420.2499999999995,,,,27.0,,
159,batch_00020,rolling_tr_sum,156,84,24,1.8,2,0.8,calculated_threshold,wait_next_real_trade,0.0,144,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s144_rx1_e156_bh84_trw24_k1p8_w2_m0p8_dc471f43ee,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,48,0.086165433825015,0.0315509128651017,0.0017429176348091,-0.008966959101163,3,7,0.2355983273890076,0.9918604651162868,36,0,48,0,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.008966959101163,v4_4_positive_entry_signal_repair_20260805,continuation_round_89_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_89_ai_generated_leap_all_window,2b33c068a61115b813e35023375266a6effbf754217a1e962ebf5df7a4916d33,v4_4_positive_entry_signal_repair_20260805::continuation_round_89_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.0677461814542772,0.0013860512753621,-0.0125011272562042,0.0125011272562042,3.568663594470046,416649.6,531216.0,947865.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,416649.6,531216.0,947865.6,2,2,7.0,85.19999999999999,,,,16021.0,,
2315,batch_00193,rolling_tr_sum,320,171,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,387,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s387_rx1_e320_bh171_trw11_k1p4_w6_m4p5_35d2dd6c98,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,114,0.8545575996930681,0.0349001485787219,0.0056642079560708,-0.145623138933561,35,3,0.2074526780408896,0.5164215686274534,69,1,36,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.145623138933561,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7809857211778048,0.0053073415966238,-0.1523542947517127,0.1523542947517127,3.568663594470046,989542.8,1261638.0,2251180.8000000003,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,989542.8,1261638.0,2251180.8000000003,1,1,568.0,1576.75,,,,9478.0,,
107,batch_00014,rolling_tr_sum,72,510,11,0.6,64,0.5,calculated_threshold,wait_next_real_trade,0.0,640,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s640_rx1_e72_bh510_trw11_k0p6_w64_m0p5_11a977859b,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,1180,0.5364109761932165,0.3259092458798547,0.0003729719562175,-0.0567618330062991,21,81,0.378662873399704,0.8851944444444346,480,1,1178,1,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0567618330062991,v4_4_positive_entry_signal_repair_20260805,continuation_round_44_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_44_ai_generated_leap_all_window,f59864f35a9032a5526a7466009d4556dd3ef3c14a815b4ebd855ea4ee83844a,v4_4_positive_entry_signal_repair_20260805::continuation_round_44_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.0084568196313778,1.6105596770558198e-05,-0.148821498578942,0.148821498578942,3.568663594470046,10242636.0,13059060.0,23301696.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,10242636.0,13059060.0,23301696.0,7,10,10.0,132.0,,,,21034.0,,
2022,batch_00169,rolling_tr_sum,320,166,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,387,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s387_rx1_e320_bh166_trw11_k1p4_w6_m4p5_75eed50251,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,114,0.854321527584782,0.0338100518405326,0.0056631583579561,-0.1453981065697378,35,3,0.2096931795974312,0.5293222096530883,69,1,36,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1453981065697378,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7807589282380305,0.0053062919985091,-0.152130955573012,0.152130955573012,3.568663594470046,989542.8,1261638.0,2251180.8000000003,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,989542.8,1261638.0,2251180.8000000003,1,1,575.0,1576.75,,,,9479.0,4.0,1.0
2042,batch_00171,rolling_tr_sum,320,168,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e320_bh168_trw11_k1p4_w6_m4p5_913e77f3a4,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.8549583941775911,0.0308921405327302,0.0056188125249703,-0.1446911079503934,35,3,0.2093023255814187,0.5223322021116104,70,1,37,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1446911079503934,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7807349038732863,0.0052619461655233,-0.1514292937953417,0.1514292937953417,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,1,1,570.0,1577.5,,,,9480.0,,
86,batch_00011,rolling_tr_sum,112,612,24,1.6,18,2.0,calculated_threshold,wait_next_real_trade,0.0,308,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s308_rx1_e112_bh612_trw24_k1p6_w18_m2_5c4d2f35d5,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,29,0.3888004839050134,0.1165481520164588,0.0116339275080607,-0.0437029189833384,7,1,0.188505747126443,0.4407166123778187,16,0,13,16,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0437029189833384,v4_4_positive_entry_signal_repair_20260805,continuation_round_15_dual_purpose_broad_and_single_axis_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_15_dual_purpose_broad_and_single_axis_all_window,9b49f80e28972524a859332a57b35a5912a9302ede9ada7770a045f8e3d40920,v4_4_positive_entry_signal_repair_20260805::continuation_round_15_dual_purpose_broad_and_single_axis_all_window,0,market_01|market_02|market_03,0.3746560958014275,0.0112770611486137,-0.0464449609709811,0.0464449609709811,3.568663594470046,251725.8,320943.0,572668.8,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,251725.8,320943.0,572668.8,0,0,441.0,1919.3999999999985,,,,10275.0,,
3532,batch_00295,rolling_tr_sum,320,240,21,1.05,6,4.5,calculated_threshold,wait_next_real_trade,0.0,329,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s329_rx1_e320_bh240_trw21_k1p05_w6_m4p5_cda985b3bf,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,89,0.6025414372066795,0.0881293430548264,0.0055067547519112,-0.1065855929184191,26,2,0.1830985915492887,0.4802953391785959,54,0,25,64,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1065855929184191,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.552685333563683,0.0051498883924642,-0.1117096592243664,0.1117096592243664,3.568663594470046,772537.8,984963.0,1757500.8,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,772537.8,984963.0,1757500.8,0,0,541.0,1426.599999999999,,,,28.0,,
470,batch_00059,rolling_tr_sum,1040,132,32,2.6,6,10.0,calculated_threshold,wait_next_real_trade,0.0,350,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s350_rx1_e1040_bh132_trw32_k2p6_w6_m10_f2e55c52c3,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,11,0.1079565004650278,0.0404322774363816,0.0095827865561238,-0.0116309063388001,4,0,0.107142857142858,0.2596970359041516,9,0,1,10,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0116309063388001,v4_4_positive_entry_signal_repair_20260805,continuation_round_63_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_63_ai_generated_leap_all_window,d7d7c3db09bc5e6ef1b45c358901a31bb5339f89360260cdff0e8076c8a2ac76,v4_4_positive_entry_signal_repair_20260805::continuation_round_63_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.1036542236933966,0.0092259201966768,-0.012692814085242,0.012692814085242,3.568663594470046,95482.2,121737.0,217219.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,95482.2,121737.0,217219.2,1,11,530.0,2305.5,,,,14238.0,,
2055,batch_00172,rolling_tr_sum,320,169,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e320_bh169_trw11_k1p4_w6_m4p5_12ef2bd3ee,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.8540482659955599,0.0304081082473182,0.0056145289642172,-0.1446138672464423,35,3,0.2093023255814187,0.5223322021116104,70,1,37,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1446138672464423,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7798608825493998,0.0052576626047702,-0.1513526336631019,0.1513526336631019,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,1,1,570.0,1577.5,,,,9481.0,,
111,batch_00014,rolling_tr_sum,72,612,7,0.55,24,1.1,calculated_threshold,wait_next_real_trade,0.0,72,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s72_rx1_e72_bh612_trw7_k0p55_w24_m1p1_be6b2c5a16,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,1153,0.5461211553231164,0.2945283637332867,0.0003951370698286,-0.106787628239212,32,111,0.4710144927536169,0.9420643729189468,347,1,966,186,False,True,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.106787628239212,v4_4_positive_entry_signal_repair_20260805,continuation_round_74_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_74_ai_generated_leap_all_window,4939ad33cce8333465115b6560805016d32345cfb4aa6d9971743d00ebf29a9a,v4_4_positive_entry_signal_repair_20260805::continuation_round_74_ai_generated_leap_all_window,1,market_01|market_03,0.024656620378934,3.827071038165951e-05,-0.1768533650176699,0.1768533650176699,3.568663594470046,10008270.6,12760251.0,22768521.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,10008270.6,12760251.0,22768521.6,5,8,28.0,210.39999999999984,,,,6949.0,,
2320,batch_00194,rolling_tr_sum,320,171,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,392,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s392_rx1_e320_bh171_trw11_k1p4_w6_m4p5_1259d8e436,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,114,0.8531194338380186,0.0238621263569696,0.0056607094009489,-0.1429185750071214,35,3,0.2074526780408896,0.5164215686274534,69,1,36,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1429185750071214,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7796038975534254,0.0053038430415019,-0.1496700717336002,0.1496700717336002,3.568663594470046,989542.8,1261638.0,2251180.8000000003,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,989542.8,1261638.0,2251180.8000000003,1,1,568.5,1581.75,,,,9482.0,4.0,2.0
46,batch_00006,rolling_tr_sum,672,171,12,1.26,7,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e672_bh171_trw12_k1p26_w7_m4p5_9dee265821,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,111,0.851024541167799,0.0070543401141758,0.0058009902941706,-0.1365443518931697,36,4,0.2052401746724803,0.5449138638228592,63,1,35,75,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1365443518931697,v4_4_positive_entry_signal_repair_20260805,continuation_round_19_ai_known_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_19_ai_known_grid_all_window,fedd7ee587d2cb819700591b3c5e84e9c78fcce8a085cae134b8a148dfdd8a3b,v4_4_positive_entry_signal_repair_20260805::continuation_round_19_ai_known_grid_all_window,0,market_01|market_02|market_03,0.7794960031580134,0.0054441239347236,-0.1433437824434628,0.1433437824434628,3.568663594470046,963502.2,1228437.0,2191939.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,963502.2,1228437.0,2191939.2,1,1,613.0,1563.5,,,,9483.0,,
3,batch_00001,rolling_tr_sum,132,612,24,1.6,16,2.0,calculated_threshold,wait_next_real_trade,0.0,308,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s308_rx1_e132_bh612_trw24_k1p6_w16_m2_8f9179c2c6,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,30,0.398358557600927,0.1209124549554196,0.0114813971154442,-0.0393403221515894,7,1,0.1889410952722269,0.4333061889250519,16,0,14,16,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0393403221515894,v4_4_positive_entry_signal_repair_20260805,continuation_round_97_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_97_ai_adaptive_grid_all_window,5dc958239c0e7368433bde6039d1dcf1c1f266a4ce1c1677265001970fdf469f,v4_4_positive_entry_signal_repair_20260805::continuation_round_97_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.3836261727513832,0.0111245307559972,-0.0420933045243802,0.0420933045243802,3.568663594470046,260406.00000000003,332010.0,592416.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,260406.00000000003,332010.0,592416.0,0,0,427.5,1882.699999999998,,,,10269.0,,
172,batch_00022,rolling_tr_sum,320,228,22,1.0,6,4.5,calculated_threshold,wait_next_real_trade,0.0,330,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s330_rx1_e320_bh228_trw22_k1_w6_m4p5_12425272b1,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,90,0.6027964325347355,0.0867079650765794,0.0054446708515703,-0.1020226034597183,26,2,0.1817132302008864,0.4781495154591676,56,0,24,66,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1020226034597183,v4_4_positive_entry_signal_repair_20260805,continuation_round_15_dual_purpose_broad_and_single_axis_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_15_dual_purpose_broad_and_single_axis_all_window,9b49f80e28972524a859332a57b35a5912a9302ede9ada7770a045f8e3d40920,v4_4_positive_entry_signal_repair_20260805::continuation_round_15_dual_purpose_broad_and_single_axis_all_window,2,market_03,0.5523784220479242,0.0050878044921233,-0.1068524660247203,0.1068524660247203,3.568663594470046,781218.0000000001,996030.0,1777248.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,781218.0000000001,996030.0,1777248.0,0,0,529.5,1407.0499999999995,,,,29.0,,
195,batch_00025,rolling_tr_sum,216,960,28,2.2,18,3.5,calculated_threshold,wait_next_real_trade,0.0,180,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s180_rx1_e216_bh960_trw28_k2p2_w18_m3p5_9569bf345d,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,11,0.0924679771976324,0.1045171647156999,0.0082198589616041,-0.0126058340329398,2,0,0.1872146118721424,0.4319407008086021,6,0,1,10,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0126058340329398,v4_4_positive_entry_signal_repair_20260805,continuation_round_47_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_47_ai_generated_leap_all_window,bab7d667ecba689b98f28e6c74e64cf96859360c2db3d62531846e0a0d7e0fdb,v4_4_positive_entry_signal_repair_20260805::continuation_round_47_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.08822071204641,0.0078629926021571,-0.0129627003923866,0.0129627003923866,3.568663594470046,95482.2,121737.0,217219.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,95482.2,121737.0,217219.2,0,0,277.0,673.5,,,,14967.0,,
2032,batch_00170,rolling_tr_sum,320,167,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,387,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s387_rx1_e320_bh167_trw11_k1p4_w6_m4p5_1fa1e34583,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.853556304285416,0.0335075175526675,0.0056103278446643,-0.1454737170270639,35,3,0.2093023255814187,0.5223322021116104,70,1,37,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1454737170270639,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7793885688766138,0.0052534614852173,-0.1522059972872181,0.1522059972872181,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,1,1,564.0,1576.5,,,,9484.0,,
